neet_roll_no,neet_score,neet_ai_rank,category,hk,karnataka
2702102554,132,734994,,No,Yes
2702301160,132,735047,,No,Yes
2705027160,132,735070,,No,Yes
2705017204,132,735114,Category-2A,Yes,Yes
2703018279,132,735143,Category-2B,No,Yes
2702220265,132,735159,Category-1,No,Yes
2702226152,132,735189,,No,Yes
2705010455,132,735211,Category-3B,Yes,Yes
2708202285,132,735246,,No,Yes
2705021202,132,735260,Category-2B,No,Yes
2702305517,132,735299,Category-2A,No,Yes
2702208397,132,735386,Category-3B,Yes,Yes
2705010262,132,735538,,Yes,Yes
2708208131,132,735575,Category-2B,No,Yes
2706006352,132,735631,Category-3B,Yes,Yes
2705022222,132,735665,Category-2A,Yes,Yes
2702211444,132,735817,Category-1,No,Yes
2702107416,132,735833,Category-2A,No,Yes
2703025060,132,735908,Category-2A,No,Yes
2706002625,132,736003,,No,Yes
2708213022,132,736013,,No,Yes
2702222187,132,736021,Category-3A,No,Yes
2706001599,132,736062,Category-2A,No,Yes
2701002554,132,736070,Category-2A,No,Yes
2702104260,132,736116,Category-3A,No,Yes
2708101278,132,736120,Category-3A,No,Yes
2708114232,132,736134,,No,Yes
2702202764,132,736199,Category-3A,No,Yes
2705019074,132,736233,,Yes,Yes
2702102025,132,736281,Category-2B,No,Yes
2706014315,132,736322,,No,Yes
2703017314,132,736323,,No,Yes
2702106573,132,736633,,No,Yes
2703020219,132,736710,Category-3A,No,Yes
2707008425,132,736746,Category-2A,No,Yes
2702117006,132,736761,,No,Yes
2704001060,132,736779,Category-3B,Yes,Yes
2702211338,132,736795,,No,Yes
2703017293,132,736930,Category-2B,No,Yes
2702308414,131,737317,Category-2B,Yes,Yes
2702307471,131,737496,Category-3A,No,Yes
2705017228,131,737516,Category-2B,No,Yes
2703031108,131,737579,Category-3A,No,Yes
2702301172,131,737677,Category-1,No,Yes
2707002494,131,737719,Category-3B,No,Yes
2702125270,131,737744,Category-2B,No,Yes
2702114083,131,737843,Category-3A,Yes,Yes
2702105341,131,737918,Category-2B,No,Yes
2702102402,131,737938,Category-3A,No,Yes
2705003225,131,737971,Category-2A,Yes,Yes
2702221298,131,738058,,No,Yes
2702111334,131,738161,,No,Yes
2703006408,131,738245,Category-3B,No,Yes
2702128177,131,738291,Category-3A,No,Yes
2709007071,131,738305,Category-2A,No,Yes
2705029126,131,738358,Category-3B,Yes,Yes
2708211157,131,738378,Category-3A,No,Yes
2702214204,131,738435,Category-1,No,Yes
2702225293,131,738490,Category-3A,No,Yes
2704017060,131,738537,Category-3B,No,Yes
2708203389,131,738759,Category-1,No,Yes
2706003472,131,738780,,No,Yes
2708203416,131,738924,,No,Yes
2705002832,131,738967,,Yes,Yes
2702307157,131,739023,,No,Yes
2702128051,131,739104,General Merit,No,Yes
2702106004,131,739110,Category-2B,No,Yes
2702116392,131,739159,,No,Yes
2702201719,131,739204,Category-3B,No,Yes
2703026084,131,739291,Category-3B,Yes,Yes
2702124118,131,739397,Category-2B,No,Yes
2703027034,131,739414,Category-3B,No,Yes
2708203305,131,739639,,No,Yes
2702304184,131,739673,Category-3A,No,Yes
2704010041,131,739867,,No,Yes
2707001092,131,739927,Category-2A,No,Yes
2702310430,131,739973,,No,Yes
2706012318,131,740030,,No,Yes
2702325187,131,740060,Category-3B,No,Yes
2705005579,131,740137,Category-2B,Yes,Yes
2703001897,131,740157,Category-2A,No,Yes
2702204268,131,740162,,Yes,Yes
2703029179,131,740230,Category-2A,Yes,Yes
2703031031,131,740270,Category-2A,No,Yes
2702123225,131,740370,Category-2A,No,Yes
2709002252,131,740379,Category-2A,No,Yes
2705006669,131,740433,,Yes,Yes
2702302609,131,740602,Category-3A,No,Yes
2702223085,131,740650,Category-3A,No,Yes
2706004255,131,740711,,No,Yes
2702207334,131,740776,,No,Yes
2702228226,130,741032,Category-2B,No,Yes
2701002653,130,741183,Category-3B,No,Yes
2709003287,130,741228,Category-2A,No,Yes
2706001064,130,741264,,No,Yes
2705046178,130,741320,Category-1,Yes,Yes
2703016021,130,741371,,No,Yes
2705007377,130,741657,,Yes,Yes
2708201375,130,741663,,No,Yes
2702302221,130,741715,Category-2A,No,Yes
2705006259,130,741755,Category-1,Yes,Yes
2706020005,130,741850,Category-2A,Yes,Yes
2702226261,130,741852,,No,Yes
2708104166,130,741912,Category-3B,No,Yes
2702212346,130,741955,Category-2A,No,Yes
2702209101,130,741956,Category-3A,No,Yes
2703002409,130,741971,Category-3B,No,Yes
2702103380,130,741972,Category-2B,No,Yes
2702106442,130,742075,Category-3A,No,Yes
2702204631,130,742087,Category-2B,No,Yes
2702115245,130,742109,,No,Yes
2703001556,130,742230,Category-3B,No,Yes
2705033208,130,742415,,Yes,Yes
2702205473,130,742439,Category-3B,No,Yes
2702211086,130,742480,,No,Yes
2705006211,130,742560,Category-2B,Yes,Yes
2702304941,130,742645,,No,Yes
2703023263,130,742648,Category-2B,No,Yes
2708102204,130,742661,,No,Yes
2706027014,130,742683,Category-3B,No,Yes
2703001848,130,742787,Category-2A,No,Yes
2702309279,130,742817,,No,Yes
2705017359,130,742887,Category-2B,Yes,Yes
2706003282,130,742891,,Yes,Yes
2704011120,130,743032,Category-3B,Yes,Yes
2704006004,130,743046,,No,Yes
2708211035,130,743278,Category-3B,No,Yes
2702229263,130,743366,Category-2A,No,Yes
2702302113,130,743462,Category-3A,No,Yes
2701014191,130,743581,Category-1,No,Yes
2708215158,130,743758,Category-2B,No,Yes
2705007335,130,743770,,Yes,Yes
2703010002,130,743822,Category-3B,No,Yes
2706001817,130,743833,Category-3B,No,Yes
2706004037,130,743860,Category-2B,No,Yes
2707004214,130,743861,Category-2B,No,Yes
2703032214,130,743932,Category-3B,No,Yes
2702205408,130,744003,Category-2A,No,Yes
2702308569,130,744043,Category-3A,No,Yes
2707006017,130,744052,,Yes,Yes
2703011137,130,744197,Category-2B,No,Yes
2708206263,130,744323,Category-2A,No,Yes
2703014040,130,744345,Category-1,No,Yes
2707007451,130,744346,,No,Yes
2706002285,130,744405,Category-2A,Yes,Yes
2703032042,130,744485,Category-3B,No,Yes
2702229141,130,744547,Category-2A,Yes,Yes
2703015270,130,744659,,No,Yes
2702112057,130,744733,Category-2A,No,Yes
2702306464,130,744822,Category-2A,No,Yes
2706028074,130,744843,Category-2A,No,Yes
2705036127,130,744889,Category-2A,Yes,Yes
2706020134,130,744932,Category-2A,Yes,Yes
2702205033,130,744941,Category-1,No,Yes
2701014037,130,744995,,No,Yes
2702216294,130,745007,Category-3A,No,Yes
2702107410,130,745145,,No,Yes
2702105131,130,745171,,No,Yes
2702228070,130,745271,,No,Yes
2702304724,130,745293,,No,Yes
2706029011,130,745337,Category-2A,No,Yes
2708103342,130,745576,,No,Yes
2708206047,130,745589,,No,Yes
2701004407,130,745652,,No,Yes
2705037067,130,745701,Category-2B,Yes,Yes
2702302030,130,745740,,No,Yes
2705021013,129,746242,,Yes,Yes
2702304150,129,746547,,No,Yes
2709001185,129,746666,Category-3B,No,Yes
2702301128,129,746681,Category-2A,No,Yes
2704002263,129,746698,Category-3B,No,Yes
2701008005,129,746708,Category-1,No,Yes
2702228192,129,746745,,No,Yes
2702204606,129,747077,Category-2B,No,Yes
2708204215,129,747213,Category-1,No,Yes
2703027123,129,747526,,No,Yes
2709001437,129,747532,Category-2A,No,Yes
2706028188,129,747619,Category-2A,No,Yes
2703019240,129,747637,Category-1,No,Yes
2702316037,129,747644,Category-3A,No,Yes
2701016195,129,747651,Category-2B,No,Yes
2705010054,129,747691,Category-1,Yes,Yes
2702125042,129,747948,Category-3B,No,Yes
2702313281,129,748060,Category-3A,No,Yes
2706007196,129,748068,Category-2B,Yes,Yes
2705027274,129,748099,,Yes,Yes
2705026072,129,748106,,No,Yes
2702116364,129,748164,,No,Yes
2702204196,129,748196,Category-3B,No,Yes
2702303085,129,748210,Category-2B,No,Yes
2706016253,129,748305,,No,Yes
2705001159,129,748324,Category-2B,Yes,Yes
2703011456,129,748343,Category-1,No,Yes
2705014131,129,748356,Category-2A,Yes,Yes
2702104480,129,748396,Category-1,No,Yes
2708212057,129,748405,Category-3B,No,Yes
2705022118,129,748558,Category-2A,Yes,Yes
2708113223,129,748573,Category-3A,No,Yes
2703004106,129,748643,,Yes,Yes
2702312197,129,748724,Category-2A,No,Yes
2702309201,129,748781,Category-2B,No,Yes
2702211147,129,748951,Category-2B,No,Yes
2708110215,129,749141,,No,Yes
2704002310,129,749156,Category-2A,No,Yes
2703002060,129,749318,,No,Yes
2706020137,129,749542,Category-2A,No,Yes
2708202198,129,749613,Category-2A,No,Yes
2706007407,129,749642,Category-2A,No,Yes
2705012229,129,749645,Category-2A,Yes,Yes
2706016182,128,749823,Category-2B,No,Yes
2705017313,128,749897,,Yes,Yes
2703001452,128,750044,Category-3B,No,Yes
2706025237,128,750055,Category-1,No,Yes
2705003710,128,750084,,Yes,Yes
2701012221,128,750170,Category-2A,No,Yes
2705011320,128,750176,Category-2A,Yes,Yes
2705005384,128,750186,Category-3A,Yes,Yes
2701016229,128,750409,,No,Yes
2705011238,128,750484,,Yes,Yes
2705047040,128,750692,Category-2B,Yes,Yes
2706006276,128,750699,Category-3B,Yes,Yes
2706013114,128,750722,Category-2B,No,Yes
2701015273,128,750723,,No,Yes
2702123260,128,750788,Category-2A,No,Yes
2707001579,128,750857,Category-2A,No,Yes
2703015266,128,750977,Category-3B,No,Yes
2707007433,128,751010,,No,Yes
2705008420,128,751023,Category-2A,Yes,Yes
2703006319,128,751184,,Yes,Yes
2705024125,128,751253,Category-2A,Yes,Yes
2705034129,128,751293,,Yes,Yes
2705039165,128,751459,Category-2A,No,Yes
2702220351,128,751475,Category-3A,No,Yes
2706010022,128,751486,Category-2B,No,Yes
2702306056,128,751560,,No,Yes
2703011167,128,751562,Category-2A,No,Yes
2702308161,128,751599,Category-2A,No,Yes
2702205279,128,751672,Category-2B,No,Yes
2706006070,128,751757,Category-2A,No,Yes
2705003308,128,751777,Category-3B,Yes,Yes
2703019191,128,751891,,Yes,Yes
2703018059,128,752022,Category-3B,No,Yes
2706004123,128,752083,,Yes,Yes
2702203547,128,752171,Category-3B,No,Yes
2706001570,128,752231,Category-2A,Yes,Yes
2702304660,128,752433,Category-2A,No,Yes
2702308321,128,752446,Category-1,No,Yes
2705032097,128,752476,Category-3B,Yes,Yes
2702229160,128,752537,,No,Yes
2705002282,128,752605,Category-3B,Yes,Yes
2705008499,128,752614,Category-2A,No,Yes
2705011327,128,752617,,Yes,Yes
2702303463,128,752624,Category-1,No,Yes
2708211112,128,752673,Category-3A,No,Yes
2706001706,128,752812,,Yes,Yes
2705007179,128,752843,Category-2B,Yes,Yes
2703002469,128,752952,Category-3A,Yes,Yes
2706007183,128,752979,Category-2A,Yes,Yes
2703009334,128,752984,Category-3A,No,Yes
2702212417,128,753063,Category-3A,No,Yes
2708106120,128,753073,Category-3A,No,Yes
2704012020,128,753101,Category-3B,No,Yes
2705004086,128,753139,Category-2B,Yes,Yes
2706004466,128,753244,,No,Yes
2702103298,128,753306,Category-2A,No,Yes
2705018184,127,753498,Category-3B,Yes,Yes
2705046026,127,753808,Category-3B,Yes,Yes
2702309255,127,754014,,Yes,Yes
2708209043,127,754037,Category-3B,No,Yes
2704016045,127,754148,Category-3B,Yes,Yes
2707001517,127,754245,,No,Yes
2702303687,127,754304,,No,Yes
2706009041,127,754355,Category-2A,No,Yes
2706001097,127,754428,,No,Yes
2702125187,127,754483,Category-3A,No,Yes
2702112426,127,754602,,Yes,Yes
2702321338,127,754650,Category-2B,No,Yes
2702116020,127,754657,Category-3B,No,Yes
2702202006,127,754673,Category-2A,No,Yes
2702312416,127,754717,Category-3A,No,Yes
2703032026,127,754784,Category-1,No,Yes
2708108243,127,755216,Category-3A,No,Yes
2702128052,127,755248,Category-3B,No,Yes
2705001344,127,755289,,Yes,Yes
2703030204,127,755338,,No,Yes
2702108440,127,755421,Category-2A,No,Yes
2706004486,127,755431,Category-3A,Yes,Yes
2705022237,127,755469,,No,Yes
2705015271,127,755503,,Yes,Yes
2708109007,127,755550,,No,Yes
2705041165,127,755738,Category-2B,No,Yes
2702123077,127,755771,Category-3B,No,Yes
2707006009,127,755785,Category-2B,No,Yes
2708211208,127,755788,Category-2A,No,Yes
2701006181,127,755841,,Yes,Yes
2705010203,127,755910,Category-2B,No,Yes
2702104106,127,755962,Category-3A,No,Yes
2701005264,127,756038,Category-3B,No,Yes
2702220048,127,756067,Category-3B,Yes,Yes
2702319284,127,756130,,No,Yes
2702122131,127,756135,,No,Yes
2706023088,127,756219,Category-1,Yes,Yes
2707001026,127,756301,Category-3A,No,Yes
2705032130,127,756337,,Yes,Yes
2702112010,127,756504,Category-2A,No,Yes
2706020197,127,756565,Category-2A,No,Yes
2702314464,127,756596,,No,Yes
2703021192,127,756654,Category-2A,No,Yes
2702321311,127,756675,,No,Yes
2708116151,127,756716,,No,Yes
2706032135,127,756754,,No,Yes
2708107233,127,756887,Category-3A,No,Yes
2702212369,127,756923,Category-3A,No,Yes
2702109269,126,757098,Category-2A,No,Yes
2702229251,126,757116,,No,Yes
2703004009,126,757263,Category-2A,No,Yes
2705002615,126,757300,,Yes,Yes
2703021027,126,757400,Category-3B,No,Yes
2702225254,126,757415,,No,Yes
2706017115,126,757561,Category-2B,Yes,Yes
2705041050,126,757579,Category-2B,Yes,Yes
2705001001,126,757649,Category-2B,No,Yes
2703008224,126,757667,,No,Yes
2703032165,126,757732,,Yes,Yes
2705019204,126,757836,Category-2A,No,Yes
2703004273,126,757850,Category-2A,No,Yes
2705023208,126,757975,Category-2A,Yes,Yes
2702111092,126,758030,Category-3A,No,Yes
2702225052,126,758295,Category-2B,No,Yes
2704008089,126,758305,Category-3B,No,Yes
2705004438,126,758371,,No,Yes
2708204401,126,758372,Category-3A,No,Yes
2702106243,126,758509,Category-2B,No,Yes
2702101012,126,758580,Category-3B,No,Yes
2702310413,126,758716,,No,Yes
2703024188,126,758810,Category-2A,No,Yes
2702203659,126,758837,,No,Yes
2705021184,126,758849,Category-2A,Yes,Yes
2707007252,126,758981,Category-3A,Yes,Yes
2702312106,126,758989,,No,Yes
2702316260,126,759032,Category-2A,No,Yes
2708205296,126,759245,Category-1,No,Yes
2702216266,126,759266,Category-2A,No,Yes
2702128123,126,759641,Category-1,No,Yes
2702314350,126,759703,Category-2A,No,Yes
2702205432,126,759763,Category-3A,No,Yes
2702307641,126,760140,Category-2A,No,Yes
2705013348,126,760175,Category-3A,Yes,Yes
2702103551,126,760197,,No,Yes
2708109125,126,760583,,No,Yes
2706015115,126,760625,Category-3B,No,Yes
2702224190,126,760629,Category-3B,No,Yes
2705006408,126,760642,Category-2A,Yes,Yes
2702217028,126,760668,,Yes,Yes
2701005038,126,760762,,No,Yes
2702215387,126,760771,,No,Yes
2702101917,126,760871,Category-3A,No,Yes
2708213248,125,761146,Category-3A,No,Yes
2704002395,125,761210,Category-2A,No,Yes
2705006028,125,761371,,Yes,Yes
2705020192,125,761429,Category-2B,No,Yes
2702212152,125,761441,Category-3A,No,Yes
2702303770,125,761454,Category-3B,No,Yes
2703004116,125,761466,Category-2A,No,Yes
2703010119,125,761643,Category-2A,No,Yes
2704001531,125,761646,Category-2A,No,Yes
2701012083,125,761712,Category-2B,No,Yes
2703017173,125,761717,,Yes,Yes
2703004552,125,761732,,No,Yes
2707004013,125,761834,Category-2B,No,Yes
2702201602,125,761865,Category-2A,No,Yes
2701011052,125,761869,Category-2A,No,Yes
2702105435,125,761936,,No,Yes
2705002712,125,762057,Category-3B,Yes,Yes
2702302710,125,762137,,No,Yes
2705026018,125,762209,Category-2B,Yes,Yes
2708114262,125,762226,,No,Yes
2705041019,125,762288,Category-3B,Yes,Yes
2705032207,125,762320,Category-2B,Yes,Yes
2708109033,125,762422,,No,Yes
2705033121,125,762475,Category-2B,No,Yes
2708212011,125,762554,Category-2A,No,Yes
2708114082,125,762559,Category-2B,No,Yes
2702119195,125,762566,,No,Yes
2706009020,125,762603,Category-2A,No,Yes
2703010449,125,762723,,No,Yes
2708202139,125,762886,Category-2B,No,Yes
2708203324,125,763023,,No,Yes
2708104065,125,763121,,No,Yes
2702119065,125,763122,Category-2B,No,Yes
2707006294,125,763131,Category-2B,No,Yes
2708207298,125,763159,Category-3B,Yes,Yes
2702320157,125,763172,Category-2A,No,Yes
2702105360,125,763174,Category-2B,No,Yes
2702308164,125,763194,Category-3B,Yes,Yes
2702208035,125,763301,Category-1,No,Yes
2703013073,125,763334,Category-2A,No,Yes
2702310293,125,763444,Category-2B,No,Yes
2705003690,125,763489,Category-3A,Yes,Yes
2701002076,125,763492,Category-3B,No,Yes
2705036052,125,763502,,Yes,Yes
2702117326,125,763603,Category-3A,No,Yes
2705002649,125,763633,,Yes,Yes
2702113364,125,763816,Category-3A,No,Yes
2705025026,125,763888,Category-2A,Yes,Yes
2705020033,125,763959,,Yes,Yes
2703015170,125,764010,Category-2A,No,Yes
2702113367,125,764080,Category-3A,No,Yes
2702225135,125,764096,Category-2B,Yes,Yes
2702315014,125,764184,Category-3A,No,Yes
2708204164,125,764396,Category-3B,No,Yes
2708206109,125,764665,Category-3B,No,Yes
2702307021,125,764813,,No,Yes
2705003475,125,764821,Category-1,Yes,Yes
2702308577,125,764841,Category-2A,No,Yes
2702114453,125,764871,Category-1,No,Yes
2702109510,125,764929,Category-2B,No,Yes
2706033135,125,765010,Category-3B,No,Yes
2708113023,125,765139,Category-2B,No,Yes
2704006120,125,765144,Category-2B,Yes,Yes
2702308236,125,765183,,No,Yes
2702110434,125,765213,Category-2A,No,Yes
2702325210,125,765311,Category-3A,No,Yes
2702120094,125,765468,,No,Yes
2708202503,125,765534,Category-3B,No,Yes
2706012173,125,765565,Category-2A,Yes,Yes
2704014049,125,765583,,Yes,Yes
2705021080,125,765604,,Yes,Yes
2705024022,125,765615,Category-2A,Yes,Yes
2702316186,125,765663,Category-2A,No,Yes
2705015104,125,765963,Category-2B,Yes,Yes
2709001079,125,765990,Category-2A,No,Yes
2702301912,125,766033,,No,Yes
2702324135,125,766110,Category-3B,No,Yes
2702102492,125,766377,Category-3A,No,Yes
2706031032,125,766496,Category-3B,No,Yes
2705025098,124,766939,,Yes,Yes
2701008121,124,766947,Category-2B,No,Yes
2709002389,124,766987,Category-3B,No,Yes
2707002448,124,767040,Category-2B,No,Yes
2702109005,124,767166,Category-2A,No,Yes
2702311385,124,767175,Category-3A,No,Yes
2702201799,124,767184,,No,Yes
2708101119,124,767266,Category-2A,No,Yes
2709007232,124,767275,Category-3B,No,Yes
2705012189,124,767290,Category-2B,Yes,Yes
2708203536,124,767311,Category-3A,No,Yes
2701015062,124,767514,,No,Yes
2705010277,124,767522,Category-2A,Yes,Yes
2702306356,124,767657,Category-2A,No,Yes
2706015243,124,767722,,Yes,Yes
2707005383,124,767727,Category-2A,No,Yes
2706002519,124,767751,Category-2A,No,Yes
2706007153,124,767783,Category-2A,Yes,Yes
2706022164,124,767827,Category-1,Yes,Yes
2702224011,124,767875,,No,Yes
2704004126,124,767939,Category-3B,No,Yes
2706003517,124,768052,,Yes,Yes
2702116014,124,768101,Category-1,No,Yes
2702206470,124,768387,,No,Yes
2705012393,124,768389,,Yes,Yes
2707006402,124,768408,Category-3A,No,Yes
2702305060,124,768411,,No,Yes
2704010113,124,768478,,No,Yes
2702205211,124,768489,,No,Yes
2702309337,124,768684,Category-2A,No,Yes
2706015287,124,768733,Category-3B,Yes,Yes
2708105327,124,768845,Category-2A,No,Yes
2706001074,124,768987,Category-2B,No,Yes
2705010260,124,769015,Category-3A,Yes,Yes
2705014101,124,769093,Category-2A,Yes,Yes
2708203171,124,769187,Category-3A,No,Yes
2703027234,124,769273,Category-2A,No,Yes
2702310001,124,769340,Category-3A,No,Yes
2702305067,124,769368,Category-1,No,Yes
2708102245,124,769672,Category-2A,No,Yes
2705002294,124,769677,Category-2B,Yes,Yes
2702111303,124,769710,Category-3A,No,Yes
2703013280,124,769725,,No,Yes
2702105089,124,769756,Category-3B,No,Yes
2705013213,124,769777,,Yes,Yes
2702204772,124,769875,Category-2A,No,Yes
2702212169,124,769951,Category-3A,No,Yes
2703007351,124,770185,,No,Yes
2703006356,124,770250,Category-2B,No,Yes
2701001003,123,770550,Category-2A,No,Yes
2703005376,123,770922,Category-1,No,Yes
2703010325,123,771002,Category-3B,No,Yes
2705013305,123,771093,,Yes,Yes
2702206330,123,771121,Category-3A,No,Yes
2708103128,123,771288,Category-1,No,Yes
2702206377,123,771357,,No,Yes
2702323249,123,771387,Category-1,No,Yes
2707003361,123,771420,Category-3B,No,Yes
2702206571,123,771455,Category-2A,No,Yes
2708103180,123,771530,Category-3A,No,Yes
2706001779,123,771552,Category-2A,No,Yes
2705020239,123,771554,Category-2A,No,Yes
2702316239,123,771663,,No,Yes
2702118190,123,771753,,No,Yes
2706002028,123,771779,,No,Yes
2702201399,123,771903,Category-2A,No,Yes
2702304627,123,771983,Category-3A,No,Yes
2705024240,123,772008,Category-2B,No,Yes
2702208183,123,772098,Category-2A,No,Yes
2705044172,123,772116,Category-2A,No,Yes
2709006205,123,772127,,No,Yes
2703003056,123,772154,Category-3B,No,Yes
2708202409,123,772167,,No,Yes
2706008174,123,772261,Category-2A,No,Yes
2702310400,123,772315,Category-1,No,Yes
2702113288,123,772322,,Yes,Yes
2702213311,123,772587,,No,Yes
2702111195,123,772591,Category-2A,No,Yes
2703028005,123,772801,,No,Yes
2702306157,123,772824,,Yes,Yes
2703004418,123,772895,,No,Yes
2706011237,123,772966,,No,Yes
2702229193,123,773002,Category-2A,No,Yes
2703022036,123,773220,Category-1,No,Yes
2708214230,123,773343,,No,Yes
