college_code,college_name,category,neet_marks,neet_rank,fee
786,Shri Basaveshwara Ayurvedic Medical,CollegOePN,276,364896,200500
786,Shri Basaveshwara Ayurvedic Medical,CollegSeCG,308,307566,500
786,Shri Basaveshwara Ayurvedic Medical,CollegOePN,296,328172,200500
786,Shri Basaveshwara Ayurvedic Medical,CollegOeTH,199,544590,350500
787,MRN Ayurvedic Medical College Hospital andG MResearch,Centre,366,220729,60500
787,MRN Ayurvedic Medical College Hospital and2 ARGesearch,Centre,365,222062,60500
787,MRN Ayurvedic Medical College Hospital andG MReRsearch,Centre,322,284283,60500
787,MRN Ayurvedic Medical College Hospital and3 BRGesearch,Centre,348,245268,60500
787,MRN Ayurvedic Medical College Hospital andO TRHesearch,Centre,118,871273,350500
787,MRN Ayurvedic Medical College Hospital and3 ARGesearch,Centre,279,360070,60500
787,MRN Ayurvedic Medical College Hospital andO TRHesearch,Centre,136,773399,350500
787,MRN Ayurvedic Medical College Hospital andO TRHesearch,Centre,226,473348,350500
787,MRN Ayurvedic Medical College Hospital andO TRHesearch,Centre,146,727791,350500
787,MRN Ayurvedic Medical College Hospital andG MResearch,Centre,366,220030,60500
787,MRN Ayurvedic Medical College Hospital andG MReHsearch,Centre,355,235094,60500
787,MRN Ayurvedic Medical College Hospital andG MResearch,Centre,391,189654,60500
787,MRN Ayurvedic Medical College Hospital andG MResearch,Centre,385,196595,60500
787,MRN Ayurvedic Medical College Hospital andG MResearch,Centre,368,217452,60500
787,MRN Ayurvedic Medical College Hospital andG MResearch,Centre,374,210750,60500
787,MRN Ayurvedic Medical College Hospital andO PRNesearch,Centre,335,263715,200500
787,MRN Ayurvedic Medical College Hospital andO TRHesearch,Centre,263,392382,350500
787,MRN Ayurvedic Medical College Hospital andN RRIesearch,Centre,150,710817,700500
787,MRN Ayurvedic Medical College Hospital andN RRIesearch,Centre,139,760748,700500
787,MRN Ayurvedic Medical College Hospital andO TRHesearch,Centre,120,862197,350500
787,MRN Ayurvedic Medical College Hospital andO PRNesearch,Centre,246,428120,200500
787,MRN Ayurvedic Medical College Hospital andO TRHesearch,Centre,123,845436,350500
787,MRN Ayurvedic Medical College Hospital andO PRNesearch,Centre,317,292526,200500
787,MRN Ayurvedic Medical College Hospital andO PRNesearch,Centre,276,366663,200500
787,MRN Ayurvedic Medical College Hospital andO TRHesearch,Centre,122,847086,350500
787,MRN Ayurvedic Medical College Hospital andO PRNesearch,Centre,231,462557,200500
787,MRN Ayurvedic Medical College Hospital andO TRHesearch,Centre,285,348076,350500
787,MRN Ayurvedic Medical College Hospital andO TRHesearch,Centre,170,634868,350500
787,MRN Ayurvedic Medical College Hospital andO TRHesearch,Centre,143,742355,350500
787,MRN Ayurvedic Medical College Hospital andO TRHesearch,Centre,191,568032,350500
787,MRN Ayurvedic Medical College Hospital andO PRNesearch,Centre,245,431265,200500
787,MRN Ayurvedic Medical College Hospital andO TRHesearch,Centre,183,594832,350500
787,MRN Ayurvedic Medical College Hospital andO TRHesearch,Centre,196,554734,350500
787,MRN Ayurvedic Medical College Hospital andO TRHesearch,Centre,179,607261,350500
787,MRN Ayurvedic Medical College Hospital andO TRHesearch,Centre,128,814693,350500
787,MRN Ayurvedic Medical College Hospital andO TRHesearch,Centre,122,847422,350500
787,MRN Ayurvedic Medical College Hospital andO TRHesearch,Centre,170,636295,350500
787,MRN Ayurvedic Medical College Hospital andO PRNesearch,Centre,306,311275,200500
787,MRN Ayurvedic Medical College Hospital andS CRGesearch,Centre,247,424947,500
787,MRN Ayurvedic Medical College Hospital andO TRHesearch,Centre,193,561998,350500
787,MRN Ayurvedic Medical College Hospital andS CRGesearch,Centre,286,346094,500
787,MRN Ayurvedic Medical College Hospital andO PRNesearch,Centre,232,458697,200500
787,MRN Ayurvedic Medical College Hospital andO TRHesearch,Centre,143,741806,350500
787,MRN Ayurvedic Medical College Hospital and2 ARGesearch,Centre,327,276524,60500
787,MRN Ayurvedic Medical College Hospital andO TRHesearch,Centre,202,536168,350500
787,MRN Ayurvedic Medical College Hospital andO PRNesearch,Centre,200,543293,200500
788,Neelganga Ayurvedic Medical College HospitSaCl Gand Research,Centre,239,442715,500
788,Neelganga Ayurvedic Medical College HospitGaMl and Research,Centre,391,189485,60500
788,Neelganga Ayurvedic Medical College HospitOaPl Nand Research,Centre,201,538553,200500
788,Neelganga Ayurvedic Medical College HospitOaPl Nand Research,Centre,200,541031,200500
788,Neelganga Ayurvedic Medical College HospitGaMl aKnHd Research,Centre,289,341263,60500
788,Neelganga Ayurvedic Medical College HospitGaMl aHnd Research,Centre,332,268698,60500
788,Neelganga Ayurvedic Medical College Hospit2aAl Hand Research,Centre,216,498124,60500
788,Neelganga Ayurvedic Medical College HospitGaMl and Research,Centre,357,232191,60500
788,Neelganga Ayurvedic Medical College HospitOaTl Hand Research,Centre,118,871299,350500
788,Neelganga Ayurvedic Medical College Hospit2aAl Gand Research,Centre,293,334323,60500
788,Neelganga Ayurvedic Medical College HospitGaMl aHnd Research,Centre,346,247510,60500
788,Neelganga Ayurvedic Medical College HospitOaTl Hand Research,Centre,153,699035,350500
788,Neelganga Ayurvedic Medical College Hospit3aAl Hand Research,Centre,277,363341,60500
788,Neelganga Ayurvedic Medical College HospitOaPl Nand Research,Centre,147,726479,200500
788,Neelganga Ayurvedic Medical College HospitOaPl Nand Research,Centre,271,374794,200500
788,Neelganga Ayurvedic Medical College HospitSaCl Hand Research,Centre,220,488691,500
788,Neelganga Ayurvedic Medical College HospitSaTlH and Research,Centre,173,627119,500
788,Neelganga Ayurvedic Medical College HospitSaCl Hand Research,Centre,220,489595,500
788,Neelganga Ayurvedic Medical College HospitOaTl Hand Research,Centre,101,987689,350500
788,Neelganga Ayurvedic Medical College HospitGaMl aHnd Research,Centre,328,275131,60500
788,Neelganga Ayurvedic Medical College HospitOaPl Nand Research,Centre,100,997124,200500
788,Neelganga Ayurvedic Medical College HospitSaTlG and Research,Centre,176,615155,60500
788,Neelganga Ayurvedic Medical College HospitOaPl Nand Research,Centre,200,543480,200500
788,Neelganga Ayurvedic Medical College Hospit1aHl and Research,Centre,280,357328,60500
789,Sushtutha Institute of Ayurveda Medical ScieGnMces and,Research,380,202059,60500
789,Sushtutha Institute of Ayurveda Medical ScieGnMces and,Research,370,215366,60500
789,Sushtutha Institute of Ayurveda Medical ScieSnCcGes and,Research,324,282337,60500
789,Sushtutha Institute of Ayurveda Medical ScieGnMceRs and,Research,354,236459,60500
789,Sushtutha Institute of Ayurveda Medical ScieOnPcNes and,Research,239,444707,200500
789,Sushtutha Institute of Ayurveda Medical ScieGnMceHs and,Research,360,229262,60500
789,Sushtutha Institute of Ayurveda Medical ScieOnTcHes and,Research,217,496376,350500
789,Sushtutha Institute of Ayurveda Medical ScieOnPcNes and,Research,289,341151,200500
789,Sushtutha Institute of Ayurveda Medical ScieOnTcHes and,Research,146,730789,350500
789,Sushtutha Institute of Ayurveda Medical ScieOnTcHes and,Research,124,838064,350500
789,Sushtutha Institute of Ayurveda Medical ScieOnPcNes and,Research,230,464729,200500
789,Sushtutha Institute of Ayurveda Medical ScieOnPcNes and,Research,252,414032,200500
789,Sushtutha Institute of Ayurveda Medical ScieOnTcHes and,Research,257,403510,350500
789,Sushtutha Institute of Ayurveda Medical ScieOnTcHes and,Research,130,804589,350500
789,Sushtutha Institute of Ayurveda Medical ScieGnMces and,Research,378,205086,60500
789,Sushtutha Institute of Ayurveda Medical ScieGnMces and,Research,378,205121,60500
789,Sushtutha Institute of Ayurveda Medical Scie2nBcGes and,Research,351,240340,60500
789,Sushtutha Institute of Ayurveda Medical ScieOnTcHes and,Research,184,591485,350500
789,Sushtutha Institute of Ayurveda Medical Scie2nAcGes and,Research,344,251451,60500
789,Sushtutha Institute of Ayurveda Medical Scie3nAcGes and,Research,359,230283,60500
789,Sushtutha Institute of Ayurveda Medical ScieGnMces and,Research,374,210526,60500
789,Sushtutha Institute of Ayurveda Medical ScieOnTcHes and,Research,141,750056,350500
789,Sushtutha Institute of Ayurveda Medical ScieOnPcNes and,Research,239,443164,200500
789,Sushtutha Institute of Ayurveda Medical ScieOnTcHes and,Research,127,819902,350500
789,Sushtutha Institute of Ayurveda Medical ScieOnPcNes and,Research,269,379170,200500
789,Sushtutha Institute of Ayurveda Medical ScieOnTcHes and,Research,114,899206,350500
789,Sushtutha Institute of Ayurveda Medical ScieOnTcHes and,Research,166,650069,350500
789,Sushtutha Institute of Ayurveda Medical ScieOnTcHes and,Research,137,769921,350500
789,Sushtutha Institute of Ayurveda Medical ScieOnPcNes and,Research,319,288795,200500
789,Sushtutha Institute of Ayurveda Medical Scie2nAcGes and,Research,222,484311,60500
789,Sushtutha Institute of Ayurveda Medical ScieSnCcGes and,Research,260,396897,60500
789,Sushtutha Institute of Ayurveda Medical ScieSnTcGes and,Research,304,314308,60500
789,Sushtutha Institute of Ayurveda Medical ScieOnPcNes and,Research,232,459976,200500
789,Sushtutha Institute of Ayurveda Medical ScieOnTcHes and,Research,191,567686,350500
789,Sushtutha Institute of Ayurveda Medical ScieOnTcHes and,Research,133,788835,350500
789,Sushtutha Institute of Ayurveda Medical ScieOnTcHes and,Research,100,991227,350500
789,Sushtutha Institute of Ayurveda Medical ScieNnCcCes and,Research,97,1018277,60500
790,Samatha Ayurveda Medical College,OTH,233,456430,350500
790,Samatha Ayurveda Medical College,OTH,170,635083,350500
790,Samatha Ayurveda Medical College,2AH,276,365476,60500
790,Samatha Ayurveda Medical College,3BH,278,361312,60500
790,Samatha Ayurveda Medical College,OTH,182,595076,350500
790,Samatha Ayurveda Medical College,OTH,248,423824,350500
790,Samatha Ayurveda Medical College,GM,351,241268,60500
790,Samatha Ayurveda Medical College,OTH,233,457256,350500
790,Samatha Ayurveda Medical College,GMH,310,304415,60500
790,Samatha Ayurveda Medical College,GM,331,270146,60500
790,Samatha Ayurveda Medical College,OTH,238,445842,350500
790,Samatha Ayurveda Medical College,OPN,127,820307,200500
790,Samatha Ayurveda Medical College,GMH,313,299314,60500
790,Samatha Ayurveda Medical College,OPN,213,507939,200500
790,Samatha Ayurveda Medical College,OPN,120,858797,200500
790,Samatha Ayurveda Medical College,OPN,122,851477,200500
790,Samatha Ayurveda Medical College,OPN,121,853045,200500
790,Samatha Ayurveda Medical College,2AG,291,337517,60500
790,Samatha Ayurveda Medical College,OTH,140,757098,350500
790,Samatha Ayurveda Medical College,OTH,145,735567,350500
790,Samatha Ayurveda Medical College,OTH,131,797682,350500
790,Samatha Ayurveda Medical College,OTH,140,759924,350500
790,Samatha Ayurveda Medical College,SCG,241,439017,500
790,Samatha Ayurveda Medical College,SCH,222,484799,500
790,Samatha Ayurveda Medical College,OPN,260,397874,200500
790,Samatha Ayurveda Medical College,OTH,256,406044,350500
790,Samatha Ayurveda Medical College,OTH,173,625914,350500
790,Samatha Ayurveda Medical College,OPN,123,841971,200500
790,Samatha Ayurveda Medical College,OTH,204,531371,350500
790,Samatha Ayurveda Medical College,OTH,134,784673,350500
790,Samatha Ayurveda Medical College,OTH,135,781679,350500
790,Samatha Ayurveda Medical College,STH,188,577060,500
790,Samatha Ayurveda Medical College,OTH,124,838563,350500
790,Samatha Ayurveda Medical College,OTH,295,330231,350500
790,Samatha Ayurveda Medical College,GM,326,277662,60500
790,Samatha Ayurveda Medical College,OTH,135,778255,350500
790,Samatha Ayurveda Medical College,OTH,135,777805,350500
790,Samatha Ayurveda Medical College,OPN,242,436353,200500
790,Samatha Ayurveda Medical College,OTH,223,480862,350500
790,Samatha Ayurveda Medical College,GMH,317,293010,60500
790,Samatha Ayurveda Medical College,OTH,165,654542,350500
790,Samatha Ayurveda Medical College,OTH,216,499490,350500
790,Samatha Ayurveda Medical College,OTH,165,655958,350500
790,Samatha Ayurveda Medical College,GMRH,308,307343,60500
790,Samatha Ayurveda Medical College,2AH,282,353962,60500
790,Samatha Ayurveda Medical College,OPN,258,401854,200500
790,Samatha Ayurveda Medical College,SCH,228,468585,500
790,Samatha Ayurveda Medical College,OTH,199,546085,350500
791,Achutha Ayurveda Medcial College Hospital GanMd Research,Center,311,302729,60500
791,Achutha Ayurveda Medcial College Hospital SaCnGd Research,Center,242,435819,60500
791,Achutha Ayurveda Medcial College Hospital OanPdN Research,Center,198,547144,200500
791,Achutha Ayurveda Medcial College Hospital SaTnGd Research,Center,198,547887,60500
791,Achutha Ayurveda Medcial College Hospital OanPdN Research,Center,294,331903,200500
791,Achutha Ayurveda Medcial College Hospital GanMd Research,Center,313,299189,500
791,Achutha Ayurveda Medcial College Hospital 2aAnGd Research,Center,237,447790,60500
791,Achutha Ayurveda Medcial College Hospital SaCnGd Research,Center,230,465486,500
791,Achutha Ayurveda Medcial College Hospital GanMdH Research,Center,255,407960,500
791,Achutha Ayurveda Medcial College Hospital OanPdN Research,Center,221,487248,200500
791,Achutha Ayurveda Medcial College Hospital OanPdN Research,Center,181,599799,200500
791,Achutha Ayurveda Medcial College Hospital GanMd Research,Center,319,290275,60500
791,Achutha Ayurveda Medcial College Hospital 1aKnd Research,Center,226,473898,35000
791,Achutha Ayurveda Medcial College Hospital GanMdR Research,Center,250,418613,35000
791,Achutha Ayurveda Medcial College Hospital 2aAnGd Research,Center,204,531429,60500
791,Achutha Ayurveda Medcial College Hospital OanPdN Research,Center,173,627410,200500
791,Achutha Ayurveda Medcial College Hospital OanPdN Research,Center,160,674025,200500
791,Achutha Ayurveda Medcial College Hospital OanPdN Research,Center,188,577393,200500
791,Achutha Ayurveda Medcial College Hospital 3aBnGd Research,Center,258,402013,60500
791,Achutha Ayurveda Medcial College Hospital GanMd Research,Center,295,330546,60500
792,Dr.Ravi Patil Ayurveda Medical College and,HGoMspital,363,224206,60500
792,Dr.Ravi Patil Ayurveda Medical College and,HOoTsHpital,167,647671,350500
792,Dr.Ravi Patil Ayurveda Medical College and,HOoTsHpital,165,654478,350500
792,Dr.Ravi Patil Ayurveda Medical College and,HOoPsNpital,162,666935,200500
792,Dr.Ravi Patil Ayurveda Medical College and,HOoPsNpital,265,386855,200500
792,Dr.Ravi Patil Ayurveda Medical College and,HGoMspRital,330,271581,35000
792,Dr.Ravi Patil Ayurveda Medical College and,H3oBsGpital,335,264174,60500
792,Dr.Ravi Patil Ayurveda Medical College and,HGoMspital,350,242476,60500
792,Dr.Ravi Patil Ayurveda Medical College and,HGoMspital,364,223034,60500
792,Dr.Ravi Patil Ayurveda Medical College and,HOoTsHpital,158,680977,350500
792,Dr.Ravi Patil Ayurveda Medical College and,HGoMspital,385,196421,60500
792,Dr.Ravi Patil Ayurveda Medical College and,HOoPsNpital,300,321490,200500
792,Dr.Ravi Patil Ayurveda Medical College and,HGoMspital,343,251936,60500
792,Dr.Ravi Patil Ayurveda Medical College and,HGoMspital,369,216251,60500
792,Dr.Ravi Patil Ayurveda Medical College and,HSToGspital,300,321389,60500
792,Dr.Ravi Patil Ayurveda Medical College and,HOoPsNpital,293,333757,200500
792,Dr.Ravi Patil Ayurveda Medical College and,HOoTsHpital,202,535697,350500
792,Dr.Ravi Patil Ayurveda Medical College and,HOoTsHpital,117,877915,350500
792,Dr.Ravi Patil Ayurveda Medical College and,HOoTsHpital,204,532309,350500
792,Dr.Ravi Patil Ayurveda Medical College and,HOoTsHpital,182,595879,350500
792,Dr.Ravi Patil Ayurveda Medical College and,HOoTsHpital,133,791115,350500
792,Dr.Ravi Patil Ayurveda Medical College and,HOoPsNpital,230,464082,200500
792,Dr.Ravi Patil Ayurveda Medical College and,HSCoGspital,244,431650,500
792,Dr.Ravi Patil Ayurveda Medical College and,HOoPsNpital,250,419875,200500
792,Dr.Ravi Patil Ayurveda Medical College and,HOoPsNpital,226,473628,200500
792,Dr.Ravi Patil Ayurveda Medical College and,HOoPsNpital,226,473935,200500
792,Dr.Ravi Patil Ayurveda Medical College and,H2oAsGpital,303,316368,60500
792,Dr.Ravi Patil Ayurveda Medical College and,HOoTsHpital,124,841234,350500
792,Dr.Ravi Patil Ayurveda Medical College and,HSCoGspital,224,478427,500
792,Dr.Ravi Patil Ayurveda Medical College and,HOoTsHpital,173,625090,350500
792,Dr.Ravi Patil Ayurveda Medical College and,H2oAsGpital,315,296947,60500
792,Dr.Ravi Patil Ayurveda Medical College and,HOoPsNpital,232,459194,200500
792,Dr.Ravi Patil Ayurveda Medical College and,H2oBsHpital,271,375594,60500
792,Dr.Ravi Patil Ayurveda Medical College and,HOoTsHpital,216,497896,350500
792,Dr.Ravi Patil Ayurveda Medical College and,H1oGspital,328,275617,35000
792,Dr.Ravi Patil Ayurveda Medical College and,HOoTsHpital,186,583408,350500
793,Swamy Vivekananda Ayurveda Medical ColleOgTeH and,Hospital,212,508331,350500
793,Swamy Vivekananda Ayurveda Medical ColleOgTeH and,Hospital,126,828512,350500
793,Swamy Vivekananda Ayurveda Medical ColleOgTeH and,Hospital,131,801811,350500
793,Swamy Vivekananda Ayurveda Medical ColleOgPeN and,Hospital,109,931038,200500
793,Swamy Vivekananda Ayurveda Medical ColleOgTeH and,Hospital,226,472899,350500
793,Swamy Vivekananda Ayurveda Medical ColleSgCeH and,Hospital,220,488545,500
793,Swamy Vivekananda Ayurveda Medical ColleGgMe and,Hospital,390,190770,60500
793,Swamy Vivekananda Ayurveda Medical ColleSgTeG and,Hospital,258,401784,500
793,Swamy Vivekananda Ayurveda Medical ColleGgMe Hand,Hospital,324,281205,60500
793,Swamy Vivekananda Ayurveda Medical ColleGgMe and,Hospital,410,166697,60500
793,Swamy Vivekananda Ayurveda Medical ColleOgTeH and,Hospital,117,880794,350500
